;angiodysplasia;erosion;stenosis;lymphangiectasia;lymph follicle;SMT;polyp-like;bleeding;diverticulum;erythema;foreign body;vein
3685;-1;15386;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3686;-1;15387;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3687;-1;15391;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3688;-1;15392;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3689;-1;15394;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3690;-1;15407;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3691;-1;15411;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3692;-1;15412;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3693;-1;15413;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3694;-1;15414;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3695;-1;15416;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3696;-1;15417;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3697;-1;15423;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3698;-1;15427;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3699;-1;15467;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3700;-1;15469;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3701;-1;15470;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3702;-1;15471;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3703;-1;15474;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3704;-1;15507;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3705;-1;15508;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3706;-1;15509;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3707;-1;15510;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3708;-1;15511;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3709;-1;15512;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3710;-1;15514;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3711;-1;15515;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3712;-1;15516;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3713;-1;15517;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3714;-1;15518;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3715;-1;15519;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3716;-1;15520;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3717;-1;15521;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3718;-1;15522;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3719;-1;15524;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3720;-1;15526;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3721;-1;15527;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3722;-1;15528;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3723;-1;15529;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3724;-1;15530;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3725;-1;15531;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3726;-1;15532;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3727;-1;15534;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3728;-1;15535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3729;-1;15539;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3730;-1;15540;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3731;-1;15541;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3732;-1;15542;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3733;-1;15586;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3734;-1;15587;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3735;-1;15588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3736;-1;15589;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3737;-1;15590;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3738;-1;15591;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3739;-1;15593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3740;-1;15594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3741;-1;15595;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3742;-1;15596;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3743;-1;15597;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3744;-1;15598;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3745;-1;15599;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3746;-1;15600;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3747;-1;15601;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3748;-1;15602;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3749;-1;15603;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3750;-1;15604;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3751;-1;15605;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3752;-1;15606;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3753;-1;15617;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3754;-1;15618;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3755;-1;15619;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3756;-1;15620;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3757;-1;15621;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3758;-1;15622;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3759;-1;15623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3760;-1;15624;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3761;-1;15625;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3762;-1;15626;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3763;-1;15627;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3764;-1;15629;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3765;-1;15630;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3766;-1;15631;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3767;-1;15632;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3768;-1;15633;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3769;-1;15634;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3770;-1;15641;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3771;-1;15642;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3772;-1;15643;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3773;-1;15644;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3774;-1;15645;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3775;-1;15646;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3776;-1;15647;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3777;-1;15648;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3778;-1;15649;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3779;-1;15650;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3780;-1;15652;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3781;-1;15653;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3782;-1;15654;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3783;-1;15655;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3784;-1;15658;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3785;-1;15659;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3786;-1;15660;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3787;-1;15661;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3788;-1;15662;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3789;-1;15663;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3790;-1;15665;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3791;-1;15666;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3792;-1;15721;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3793;-1;15722;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3794;-1;15723;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3795;-1;15724;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3796;-1;15725;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3797;-1;15726;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3798;-1;15727;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3799;-1;15728;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3800;-1;15729;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3801;-1;15730;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3802;-1;15731;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3803;-1;15732;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3804;-1;15733;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3805;-1;15734;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3806;-1;15735;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3807;-1;15736;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3808;-1;15737;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3809;-1;15738;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3810;-1;15739;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3811;-1;15740;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3812;-1;15741;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3813;-1;15742;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3814;-1;15743;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3815;-1;15744;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3816;-1;15745;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3817;-1;15746;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3818;-1;15747;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3819;-1;15780;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3820;-1;15782;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3821;-1;15783;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3822;-1;15784;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3823;-1;15785;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3824;-1;15786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3825;-1;15787;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3826;-1;15788;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3827;-1;15789;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3828;-1;15790;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3829;-1;15791;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3830;-1;15792;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3831;-1;15794;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3832;-1;15796;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3833;-1;15797;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3834;-1;15798;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3835;-1;15799;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3836;-1;15802;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3837;-1;15881;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3838;-1;15884;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3839;-1;15895;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3840;-1;15896;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3841;-1;15897;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3842;-1;15898;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3843;-1;15899;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3844;-1;15900;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3845;-1;15901;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3846;-1;15902;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3847;-1;15903;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3848;-1;15905;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3849;-1;15966;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3850;-1;15967;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3851;-1;15968;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3852;-1;16010;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3853;-1;16011;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3854;-1;16012;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3855;-1;16013;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3856;-1;16014;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3857;-1;16015;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3858;-1;16018;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3859;-1;16019;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3860;-1;16020;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3861;-1;16024;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3862;-1;16025;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3863;-1;16028;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3864;-1;16030;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3865;-1;16031;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3866;-1;16032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3867;-1;16033;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3868;-1;16034;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3869;-1;16035;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3870;-1;16036;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3871;-1;16037;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3872;-1;16038;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3873;-1;16065;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3874;-1;16066;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3875;-1;17086;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3876;-1;17088;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3877;-1;17089;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3878;-1;17090;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3879;-1;17091;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3880;-1;17092;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3881;-1;17095;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3882;-1;17099;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3883;-1;17102;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3884;-1;17103;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3885;-1;17104;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3886;-1;17105;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3887;-1;17106;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3888;-1;17107;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3889;-1;17108;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3890;-1;17109;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3891;-1;17110;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3892;-1;17111;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3893;-1;17112;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3894;-1;17113;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3895;-1;17114;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3896;-1;17115;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3897;-1;17116;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3898;-1;17117;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3899;-1;17118;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3900;-1;17119;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3901;-1;17120;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3902;-1;17121;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3903;-1;17122;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3904;-1;17123;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3905;-1;17124;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3906;-1;17125;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3907;-1;17126;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3908;-1;17127;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3909;-1;17128;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3910;-1;17129;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3911;-1;17139;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3912;-1;17140;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3913;-1;17141;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3914;-1;17142;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3915;-1;17143;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3916;-1;17144;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3917;-1;17145;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3918;-1;17146;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3919;-1;17147;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3920;-1;17148;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3921;-1;17151;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3922;-1;17152;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3923;-1;17153;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3924;-1;17155;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3925;-1;17156;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3926;-1;17158;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3927;-1;17159;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3928;-1;17160;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3929;-1;17161;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3930;-1;17162;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3931;-1;17163;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3932;-1;17164;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3933;-1;17165;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3934;-1;17166;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3935;-1;17167;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3936;-1;17168;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3937;-1;17169;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3938;-1;17170;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3939;-1;17171;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3940;-1;17172;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3941;-1;17173;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3942;-1;17174;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3943;-1;17175;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3944;-1;17176;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3945;-1;17177;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3946;-1;17178;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3947;-1;17179;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3948;-1;17180;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3949;-1;17181;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3950;-1;17182;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3951;-1;17183;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3952;-1;17184;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3953;-1;17185;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3954;-1;17186;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3955;-1;17187;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3956;-1;17188;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3957;-1;17189;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3958;-1;17190;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3959;-1;17191;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3960;-1;17192;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3961;-1;17193;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3962;-1;17194;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3963;-1;17195;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3964;-1;17196;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3965;-1;17197;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3966;-1;17198;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3967;-1;17199;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3968;-1;17200;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3969;-1;17201;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3970;-1;17206;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3971;-1;17213;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3972;-1;17214;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3973;-1;17215;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3974;-1;17216;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3975;-1;17217;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3976;-1;17218;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3977;-1;17219;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3978;-1;17221;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3979;-1;17222;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3980;-1;17260;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3981;-1;17261;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3982;-1;17262;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3983;-1;17266;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3984;-1;17268;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3985;-1;17270;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3986;-1;17274;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3987;-1;17275;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3988;-1;17276;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3989;-1;17277;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3990;-1;17278;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3991;-1;17280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3992;-1;17281;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3993;-1;17282;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3994;-1;17283;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3995;-1;17284;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3996;-1;17285;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3997;-1;17286;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3998;-1;17287;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
3999;-1;17288;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4000;-1;17289;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4001;-1;17299;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4002;-1;17300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4003;-1;17301;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4004;-1;17302;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4005;-1;17303;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4006;-1;17304;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4007;-1;17305;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4008;-1;17306;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4009;-1;17307;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4010;-1;17309;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4011;-1;17310;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4012;-1;17311;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4013;-1;17312;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4014;-1;17317;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4015;-1;17320;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4016;-1;17321;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4017;-1;17322;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4018;-1;17381;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4019;-1;17382;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4020;-1;17383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4021;-1;17384;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4022;-1;17473;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4023;-1;17475;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4024;-1;17476;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4025;-1;17477;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4026;-1;17478;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4027;-1;17479;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4028;-1;17480;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4029;-1;17481;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4030;-1;17482;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4031;-1;17483;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4032;-1;17484;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4033;-1;17485;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4034;-1;17486;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4035;-1;17487;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4036;-1;17488;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4037;-1;17489;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4038;-1;17490;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4039;-1;17492;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4040;-1;17493;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
4041;-1;17494;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
